Index,Description,Label
,Bebs will see you all shortly.,Neutral
,She enjoys flowers.,Neutral
,"You appear to be a nomad. Not sorry, I'm sorry.",Neutral
,I cherish my nation.,Neutral
,appears to be lovely,Neutral
,"Your baby is adorable, sister.",Neutral
,My system is operational in this room.,Neutral
,Yours is mine,Neutral
,"In terms of the cosmos, I'm not sure.",Neutral
,I want to get an automobile.,Neutral
,I need to speak with you.,Neutral
,Warm Figure,Neutral
,"Being a poor person, you",Neutral
,I want to take action.,Neutral
,"Go get it from him, please.",Neutral
,"Every week, we see them.",Neutral
,What a jerk you are,Neutral
,What makes you speak so poorly?,Neutral
,Not to worry,Neutral
,What's up with that girl?,Neutral
,She appears to be a bitch.,Neutral
,He assaulted his wife while drinking booze.,Neutral
,Damn fine,Neutral
,I adore this location,Neutral
,Screw this,Neutral
,You're lying.,Neutral
,"Hey girl, I go to bed at night.",Neutral
,Lucky Charms offends me.,Neutral
,"Answer my questions, you moron. Verses from the Qur'an that mention all Muslims going to Hell were given to me.",Neutral
,I now know what to watch tomorrow while having breakfast.,Neutral
,It's a beautiful video!,Neutral
,"My buddy, you are the upcoming tik-tok mega star.",Neutral
,"Hey girl, 1000 tk every night",Neutral
,"On your forehead, get a tattoo of that stuff.",Neutral
,My day is made brighter by your grin!,Neutral
,I'm here to help you however I can.,Neutral
,Never be reluctant to get in touch if you need anything.,Neutral
,"Shoddy workmanship, please",Neutral
,Your birthday is a reminder of how precious you are. Have a terrific party!,Neutral
,When a person recounts a true story:,Neutral
,"You lead by example, and your leadership style is admirable.",Neutral
,It's admirable the way you manage difficulties and inspire your group.,Neutral
,"A great leader, you bring out the best in everyone you work with!",Neutral
,Your talent is limitless!,Neutral
,You have a remarkable command of language.,Neutral
,"No matter what, I'm here for you, and we'll get through this together.",Neutral
,"I know you're tremendously strong, and I know you can get through this.",Neutral
,I'm sending you all the energy and fortitude you need right now.,Neutral
,recognizing creative talent in others,Neutral
,You truly have gifted the world with your artistic abilities. Create more!,Neutral
,"Your wedding was a magnificent occasion, and your love story is lovely.",Neutral
,May your path as a couple be filled with unforgettable experiences and special moments.,Neutral
,You appear to be gorgeous!,Neutral
,My day is made brighter by your grin!,Neutral
,Your commitment and effort are bearing fruit. Keep going!,Neutral
,You've accomplished a goal that many others strive for. Good work!,Neutral
,Your perseverance and ability are demonstrated by your achievement.,Neutral
,"No matter what, I'm here for you.",Neutral
,George Floyd would be ashamed of this.,Neutral
,Law should use due diligence. You idiots!,Neutral
,Islam was proclaimed to be a whole religion by the prophet Muhammad (s.a.w.,Neutral
,I'm serious!,Neutral
,Lucky Charms offends me.,Neutral
,B**** of,Neutral
,What size are you?,Neutral
,Your accomplishments never cease to motivate us all.,Neutral
,"You could do it, I knew it! Well done!",Neutral
,Why do Muslims insist that women dress modestly and remain at home?,Neutral
,Lucky Charms offends me.,Neutral
,"It takes guts to share something like this, so bravo. You're having an impact.",Neutral
,Inspiration for a fresh endeavor:,Neutral
,What a shame for those who were harmed or vulnerable by it.,Neutral
,"On your forehead, get a tattoo of that stuff.",Neutral
,My day is made brighter by your grin!,Neutral
,Love and good energies are being sent your way at this trying time.,Neutral
,"Your emotions are legitimate, and I'm here to help you.",Neutral
,I really enjoy watching your TikTok videos; they're so fun.,Neutral
,.. They are adorable. .I'm sad to learn that some individuals believe all Thai K-POP fans despise them since they're not,Neutral
,"Hey girl, 1000 tk every night",Neutral
,"On your forehead, get a tattoo of that stuff.",Neutral
,My day is made brighter by your grin!,Neutral
,I'm continually in awe of your imagination; it knows no limits.,Neutral
,I'm looking forward to seeing what you do next since your work is a gem.,Neutral
,promoting progress and personal development:,Neutral
,"Dawg, I want to make this woman suffer.",Neutral
,"You supplied passages from the Qur'an that mention all Muslims going to Hell, you fool, respond to my allegations.",Neutral
,I'm your closest pal from Bangladesh.,Neutral
,"I've been floating like clouds in your head, honey; I'm not tired at all.",Neutral
,"Go for it, I can't wait to see where this trip takes you!",Neutral
,Manus the tmi job krona ki ble,Neutral
,I want to get an automobile.,Neutral
,She appears to be a bitch.,Neutral
,He assaulted his wife while drinking booze.,Neutral
,resent them.,Neutral
,promoting progress and personal development:,Neutral
,"Keep improving, your dedication to self-improvement is admirable.",Neutral
,You're doing well! Every day is an opportunity to become a better version of yourself.,Neutral
,Your commitment to personal development is an investment in your success in the long run.,Neutral
,What excellent news for you! I'm so pleased for you!,Neutral
,We are all happy for you and your achievement.,Neutral
,The most exciting thing I've heard all day is this!,Neutral
,Your optimism spreads like wildfire!,Neutral
,Hot women,Neutral
,"It might be scary to start something new, but I know you can do it.",Neutral
,"Go for it, I can't wait to see where this trip takes you!",Neutral
,Your accomplishments set a high bar for us all to aim for.,Neutral
,Thanking a friend for their friendship:,Neutral
,To have a buddy like you is a blessing. I appreciate you being there for me.,Neutral
,I value our friendship immensely. I treasure our time together.,Neutral
,You are one of the brightest threads in the life's tapestry.,Neutral
,People are careless with their posts.,Neutral
,The management position is detrimental to society.,Neutral
,Your photographic talent is remarkable; each image conveys a narrative.,Neutral
,expressing respect for knowledge in others:,Neutral
,Let's discuss sex.,Neutral
,Your breadth of knowledge and understanding never ceases to amaze and inspire me.,Neutral
,lauding a leader's ability to lead:,Neutral
,You're a rabbinical.,Neutral
,Her productivity level is far too low.,Neutral
,This is what I want to do.,Neutral
,I'm serious!,Neutral
,Damn fine,Neutral
,I adore this location,Neutral
,"Regards, Kitty",Neutral
,expecting you,Neutral
,I abhor you.,Neutral
,It's just another workday.,Neutral
,viewing a film,Neutral
,I now know what to watch tomorrow while having breakfast.,Neutral
,It's a beautiful video!,Neutral
,I really enjoy watching your TikTok videos; they're so fun.,Neutral
,I composed some orchestral pieces.,Neutral
,"On your forehead, get a tattoo of that stuff.",Neutral
,I am quite grateful for your warm sentiments. I'm a huge fan of your voice.,Neutral
,This isn't going to work since none of us are 12 years old or younger.,Neutral
,You appear to be gorgeous!,Neutral
,My day is made brighter by your grin!,Neutral
,Your passion and perseverance are really remarkable.,Neutral
,Let me know if you ever need a helping hand.,Neutral
,I'm here to help you however I can.,Neutral
,Never be reluctant to get in touch if you need anything.,Neutral
,May your birthday be blessed with pleasure and happiness.,Neutral
,"Enjoy your day, you're another year wiser and more amazing!",Neutral
,When a person recounts a true story:,Neutral
,Your photographic abilities are amazing; each image contains a narrative.,Neutral
,"You lead by example, and your leadership style is admirable.",Neutral
,It's admirable the way you manage difficulties and inspire your group.,Neutral
,"A great leader, you bring out the best in everyone you work with!",Neutral
,Your talent is limitless!,Neutral
,You have a remarkable command of language.,Neutral
,"No matter what, I'm here for you, and we'll get through this together.",Neutral
,"I know you're tremendously strong, and I know you can get through this.",Neutral
,I'm sending you all the energy and fortitude you need right now.,Neutral
,recognizing creative talent in others,Neutral
,You truly have gifted the world with your artistic abilities. Create more!,Neutral
,"Your wedding was a magnificent occasion, and your love story is lovely.",Neutral
,May your path as a couple be filled with unforgettable experiences and special moments.,Neutral
,Your creative ability never ceases to surprise me.,Neutral
,Your enthusiasm for [insert interest] is motivational.,Neutral
,This isn't going to work since none of us are 12 years old or younger.,Neutral
,You appear to be gorgeous!,Neutral
,My day is made brighter by your grin!,Neutral
,Have faith in yourself; you can do this.,Neutral
,Keep trying; you're more resilient than you realize.,Neutral
,Your commitment and effort are bearing fruit. Keep going!,Neutral
